failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
1,0,0,9025,29,0
0,0,0,11335,26,0
1,68083384,0,10441,22,0
0,206244792,0,6651,26,0
0,130692592,0,6652,27,0
1,174418441,7,11094,30,0
0,0,0,15025,25,0
1,135579160,0,7634,23,0
1,1019022,0,28609,19,0
1,0,0,15025,25,0
0,2924517,0,30351,19,0
0,45499520,0,10118,26,0
0,0,0,15025,23,0
0,161537085,0,24098,25,0
0,22274792,0,9020,27,0
0,0,0,35524,29,0
1,120819044,0,18159,19,0
1,174845336,2,33772,29,0
0,191294298,0,29726,28,0
0,0,0,15025,26,0
1,0,0,10974,27,0
0,0,0,11098,28,0
0,0,0,3136,24,0
0,0,0,18006,31,0
1,0,0,17929,27,0
0,194520096,0,8111,22,0
0,234436456,0,28271,26,0
1,31654008,0,4764,24,0
1,0,0,20771,23,0
0,65536,0,17873,26,0
1,5767242,0,19415,26,0
1,116631012,0,1519,25,0
0,0,0,11311,22,0
0,0,1,21056,30,0
1,14026273,0,31236,25,0
0,131074,0,24207,24,0
1,0,0,7291,32,0
0,12,0,15025,24,0
0,0,0,15024,24,0
0,0,0,20622,25,0
0,12588904,0,9692,26,0
1,0,0,18918,28,0
1,0,0,248,27,0
1,220189424,2056,9010,23,8
0,14,0,33384,23,0
0,0,0,24207,26,0
0,0,0,16089,27,0
1,0,0,21055,34,0
0,0,0,16643,25,0
1,0,0,14941,21,0
0,209665576,0,9814,31,0
0,243533832,0,2279,27,0
1,0,0,11294,25,0
1,26037744,0,6017,22,0
0,0,0,17614,28,0
0,98169783,0,28478,27,0
0,0,0,14940,28,0
1,100862304,0,9538,22,0
1,0,0,21058,27,0
0,0,0,3177,28,0
1,0,0,14893,25,0
1,167760912,0,29512,22,0
0,0,0,21828,34,0
1,0,0,14805,28,0
1,0,0,14804,30,0
0,174475040,0,6018,24,0
1,6958264,0,2458,27,0
1,65536,0,21460,27,0
1,65537,0,18952,30,0
0,0,0,15755,26,0
1,111391056,0,8129,24,0
0,27,0,10093,30,1
0,114531445,0,27629,21,0
1,26658491,5,27164,30,0
0,0,0,32521,34,0
0,0,0,1702,23,0
1,101608328,0,31342,23,0
0,0,0,247,26,0
0,0,0,14804,26,0
1,143599122,0,1446,27,0
0,238283920,0,9692,20,0
1,0,0,15756,22,0
0,0,0,19874,30,0
0,54195512,0,9023,21,0
1,0,0,1701,27,0
1,75478326,0,27628,21,0
0,111801879,0,30673,24,0
0,0,0,17614,28,0
0,720928,0,14804,28,0
1,65536,0,18002,35,0
1,0,0,10953,25,0
0,0,0,14804,25,0
1,0,0,11029,31,0
1,0,0,11933,23,0
1,0,0,7290,31,0
0,65536,0,19417,26,0
0,0,0,14804,28,0
0,0,0,10976,22,0
0,60436184,0,2276,27,0
0,0,0,11932,23,2
1,1310720,0,11030,30,0
0,69750868,0,31199,21,0
0,0,0,14804,26,0
1,0,206,17395,27,0
1,0,0,17417,29,0
0,0,0,21781,33,0
1,0,0,14804,27,0
0,0,0,14804,23,0
0,58033880,0,5019,29,0
1,393230,0,14804,29,0
1,0,0,14804,29,0
0,0,0,14804,25,0
1,0,0,1685,29,0
0,0,0,2043,29,0
0,0,0,14804,29,0
1,129256740,0,1420,34,0
0,65536,0,24207,25,0
1,0,0,14804,26,0
1,0,0,1700,25,0
0,63708615,0,29023,26,0
1,14663584,0,516,26,0
1,180012320,1,34090,27,1
1,0,0,14804,29,0
0,160181904,0,9913,29,0
1,0,0,14804,28,0
1,122869384,0,6046,30,0
0,145046088,0,4692,24,0
0,0,0,2043,30,0
1,4,0,13227,27,0
1,1638413,0,24794,27,0
0,67509279,0,30923,27,0
1,44373720,0,10494,26,0
0,34545840,0,9754,31,0
0,0,0,11292,28,0
0,1,0,14804,30,0
0,0,0,18012,22,0
1,0,0,14804,29,0
0,0,0,14804,27,0
1,0,0,14804,30,0
0,0,0,867,31,0
0,0,0,14804,28,0
0,137277049,0,12044,26,0
1,0,0,18392,36,0
1,0,0,941,30,0
1,131092,0,14804,26,0
0,0,1,17613,26,0
0,0,0,14804,29,0
0,79821408,0,6652,25,0
0,34931909,0,28450,28,0
1,0,0,14804,29,0
1,0,0,14804,25,0
0,0,0,20302,27,0
0,218843881,0,23144,26,0
0,86491408,0,5869,31,0
0,224310272,0,6047,30,0
0,65536,3,21456,24,0
1,87026952,0,8171,26,0
1,16324024,0,6471,27,0
0,0,0,941,29,0
0,0,0,12380,27,0
1,0,0,1756,27,0
0,22071048,0,2623,25,0
1,65537,0,18614,24,0
0,191148304,0,5051,23,0
0,202589632,0,5012,29,0
1,195537920,0,6472,26,0
0,0,0,16982,22,0
0,39989809,4,25137,26,0
0,0,0,2778,26,0
0,62023442,0,25026,29,0
1,0,0,14804,27,0
0,0,1,17783,26,0
1,0,0,16994,33,0
1,103573448,0,6713,28,0
0,0,0,11660,27,0
1,191895145,31,27886,22,0
0,0,0,249,28,0
1,164510136,0,5341,20,8
0,1,0,20319,29,0
0,75861540,3,25737,27,0
0,142415844,0,29041,24,0
1,0,0,14804,29,0
0,65536,0,18953,27,0
0,173300872,0,9024,20,0
0,0,0,14804,27,0
0,41217328,0,5012,30,0
1,159405440,0,9535,27,0
1,0,0,941,30,0
1,712072,0,5317,26,0
0,0,0,14804,28,0
0,27219222,0,24456,28,0
1,0,0,936,30,0
1,199130343,0,29117,25,0
1,4,0,16995,28,0
0,152873615,35,27207,29,0
1,221696104,16,27195,24,0
1,0,1,18786,28,0
0,147248480,0,6317,28,0
0,112363760,0,8114,24,0
1,0,0,18754,22,0
1,0,0,220,23,0
0,0,0,231,27,0
1,0,0,19204,29,0
1,131294024,920,8523,25,40
1,164709172,714,28448,27,0
1,1638400,0,14804,26,0
1,0,0,14804,26,0
0,218304768,0,7652,26,0
1,2,0,34994,29,0
1,0,0,248,25,0
0,0,0,2004,25,0
1,0,0,14804,23,0
0,0,0,14804,26,0
0,111498908,0,34096,31,0
1,73162120,0,2276,28,0
0,0,0,14804,26,0
0,0,0,1685,28,0
0,207503178,0,29727,22,0
1,0,0,14804,26,0
0,148013067,0,31193,26,0
0,0,0,12067,24,0
0,141003048,0,7634,22,0
1,0,0,18759,25,0
0,0,0,24207,22,0
0,0,0,938,29,0
1,0,0,1740,28,0
1,0,0,14804,23,0
0,0,0,19874,31,0
1,0,0,16994,31,0
0,0,0,14804,26,0
0,65537,3,17838,32,0
0,101667568,0,8111,25,0
0,0,0,19832,32,0
0,0,0,18726,26,0
1,194364136,0,9024,23,0
0,0,0,14804,27,0
0,0,0,14804,27,0
1,0,0,361,25,0
0,0,0,12321,26,0
0,123077376,0,9910,29,0
0,0,0,7316,29,0
1,0,0,1701,27,0
1,241195337,0,9509,27,1
1,4,0,14804,23,0
1,0,0,10423,27,0
0,0,0,17154,26,0
0,90153228,10,30351,17,0
0,0,0,14804,26,0
0,178214824,0,2279,24,0
0,81319495,0,29483,23,0
1,23152280,0,5235,22,0
1,0,0,10973,27,0
1,0,0,14804,23,0
0,0,0,10954,29,0
0,5300017,1,28374,28,0
0,228160488,0,4692,24,0
0,109547511,0,31726,19,0
0,212494352,0,9645,26,0
1,0,0,14802,29,0
0,240653531,365,27615,24,0
1,0,0,23038,23,0
1,222709688,0,6448,20,0
0,0,0,14802,31,0
1,77390325,0,11300,23,0
0,0,0,19415,25,0
1,65536,0,17783,27,0
1,0,0,23959,27,0
0,63527973,0,16986,27,0
1,227736591,222,25926,25,0
0,108635936,0,9025,20,0
0,119363349,23,34369,25,0
1,0,0,23203,30,0
1,100270888,0,2497,24,0
0,1900597,84,15754,28,0
1,27551696,0,8112,21,0
1,4332216,0,7634,24,0
0,0,0,14802,27,0
0,0,0,1701,28,0
1,0,0,11299,31,0
1,0,0,24207,26,0
1,176186808,0,2457,24,0
1,0,0,14802,30,0
1,65536,0,17838,31,0
1,65540,0,17930,24,0
1,131072,0,18115,27,0
1,51203833,0,25997,25,0
0,0,0,14802,30,0
0,134254528,0,7652,28,0
0,0,0,14802,31,0
1,0,0,1760,28,0
0,56684144,0,8159,26,0
1,13933480,0,8112,24,0
1,162252095,0,20344,20,0
0,96282096,0,9875,29,0
0,0,0,11299,26,0
0,0,0,19876,29,0
1,95414312,0,10483,27,0
0,223588371,0,19817,24,0
1,0,0,17838,32,0
0,0,0,248,27,0
1,0,0,20303,31,0
1,0,1,19832,30,0
1,0,0,18287,23,0
0,11013440,0,3514,30,0
1,91116867,555,28147,26,0
1,39228077,491,27202,26,0
0,0,0,20771,26,0
0,0,0,917,28,0
0,148391672,0,7652,23,0
0,139342816,0,6653,32,0
1,94391887,2,12676,25,0
1,0,0,1735,27,0
1,0,0,11331,29,0
1,1,0,11933,23,0
0,39380452,0,31435,21,0
0,0,0,14802,27,0
1,0,0,2889,28,0
0,0,0,16994,29,0
0,67535600,0,31569,23,0
0,0,0,14802,27,0
1,0,0,19497,28,0
0,73712848,0,10469,28,0
0,0,0,15754,27,0
1,178504334,0,1446,24,0
0,393218,0,24463,25,0
0,191969857,0,29506,24,0
1,221764551,2,34529,26,0
1,0,11,24207,26,0
1,0,0,14802,31,0
1,0,0,14802,28,0
1,0,0,14802,30,0
1,65536,0,15754,27,0
1,0,0,17873,27,0
1,1,0,35489,30,0
1,111676632,0,6651,24,0
1,63991880,0,8033,20,0
0,0,0,14802,29,0
1,0,0,14802,30,0
1,20368048,0,10444,24,0
0,43312952,0,5905,21,0
1,0,0,1760,28,0
1,0,0,2046,26,0
0,0,0,17613,27,0
1,0,0,14802,32,0
1,37557800,0,9940,29,0
1,0,0,14802,29,0
0,0,0,14802,30,0
0,175172976,0,9536,30,0
1,38955984,0,2436,28,0
0,0,0,940,30,0
0,154037976,0,7637,23,0
0,0,0,14802,29,0
1,0,0,19417,23,0
1,0,0,14802,28,0
1,0,0,7010,23,0
1,221966022,0,7844,22,0
0,0,0,11335,29,0
1,191532747,0,11534,30,0
0,180517088,0,5127,26,0
0,163879413,0,31342,23,0
1,0,0,23959,27,0
1,63,0,2903,26,3
0,0,0,14802,28,0
1,0,0,18115,32,0
0,231494208,0,9637,29,0
1,111895904,0,2279,28,0
0,138425952,0,10492,23,0
1,0,0,18787,21,0
1,0,0,14802,30,0
0,242540559,0,30064,22,0
0,206186160,0,9020,29,0
0,0,0,10974,23,0
1,193113632,0,6710,28,0
1,0,0,14802,30,0
0,0,0,16089,31,0
1,0,0,21056,34,0
1,235801536,0,9285,26,0
1,0,0,20621,30,0
0,0,0,14802,29,0
0,0,0,14802,28,0
0,239468448,0,6840,24,0
0,0,0,14802,28,0
0,0,0,15773,27,0
0,0,0,14802,27,0
0,0,0,19875,27,0
1,100780521,0,29313,22,0
0,0,0,14802,27,0
1,3280888,0,2279,27,0
1,0,0,17880,26,0
0,0,0,14802,32,0
0,178931272,0,5034,24,0
0,71435359,0,25177,22,0
0,18829612,0,31562,22,0
0,0,0,21152,28,0
1,165426939,102,28486,27,0
1,121334840,0,1137,31,0
0,130384361,0,29728,22,0
0,170106080,0,6910,20,0
0,0,0,18593,25,0
0,0,0,940,27,0
1,0,0,21507,31,0
1,0,0,19415,29,0
0,171519967,0,31435,20,0
0,0,0,16643,28,0
1,59260264,1472,6316,27,32
1,0,0,35640,30,0
0,0,0,10250,27,0
0,6779712,0,3873,19,0
0,69894163,0,30712,21,0
0,0,0,14802,27,0
1,177559324,9,27162,26,0
1,227957354,0,25999,23,0
1,167646304,0,6471,28,0
0,170487080,0,9636,25,0
1,0,0,14802,31,0
0,86832555,0,27960,19,0
1,0,0,14802,27,0
1,0,0,20317,28,0
0,150263624,0,9644,25,8
0,0,0,14801,27,0
0,62620023,0,27585,22,0
1,0,0,18922,25,0
1,0,0,361,27,0
1,12344319,368,31349,23,0
1,45009104,0,9505,31,0
1,0,0,18509,29,0
0,0,2,17613,27,0
1,77514280,0,10443,25,0
1,0,0,10976,23,0
0,117452640,0,7170,20,0
1,156575887,0,30343,20,0
0,9605528,0,9010,23,0
1,0,0,14801,30,0
1,0,0,14801,31,0
0,2,0,23264,27,0
1,0,0,17873,23,0
1,0,0,19832,33,0
1,215896112,0,9024,26,0
0,0,0,20438,28,0
0,32505007,0,29722,26,0
0,47961526,0,12372,31,0
1,117453992,0,10495,27,0
0,0,0,14801,29,0
1,52630976,0,826,26,0
0,184434731,0,30031,22,0
1,0,0,11335,25,0
0,0,0,21058,27,0
0,239367242,11,34535,31,0
1,0,0,2043,32,0
0,0,0,14801,28,0
0,232590888,0,30041,23,0
1,51386252,0,25997,27,0
0,0,0,220,25,0
1,0,0,12331,26,0
0,50142704,0,2436,28,0
0,41216039,196,4527,20,0
0,227860784,0,10493,23,0
0,0,0,14801,31,0
0,128380893,0,12046,23,0
0,0,0,14801,29,0
1,128158248,0,6466,25,0
0,157910376,0,5128,29,0
0,0,0,14801,30,0
1,0,0,14801,29,0
0,0,0,16510,27,0
1,62820024,0,2474,29,0
1,0,0,14801,30,0
1,0,0,14801,28,0
1,165362909,0,30926,25,0
0,37754977,2622,26437,22,1
0,65536,0,18117,24,0
0,0,0,17369,27,0
1,0,1,16982,24,0
0,0,0,12333,24,0
0,1,0,23105,22,0
1,29696304,0,11134,29,0
1,35741135,0,12371,30,0
0,0,0,14801,29,0
1,197637088,0,12374,28,0
1,122589040,0,2499,31,0
1,139608058,0,9508,27,0
1,0,0,11312,29,0
1,0,0,21828,33,0
0,0,0,22447,26,0
1,230222329,0,7306,23,0
0,0,0,11335,28,0
0,17538277,0,30928,24,0
0,0,0,246,27,0
1,327681,0,24794,30,0
1,30662627,0,10211,27,0
0,0,0,14801,28,0
1,0,0,14801,26,0
0,0,0,14801,28,0
0,0,0,14801,28,0
0,0,0,13046,30,0
0,59090784,0,7170,24,0
0,67890829,0,5892,30,0
0,225275232,0,5018,25,0
1,78922658,0,25762,18,0
1,229945512,0,6469,23,0
1,43043060,0,9424,26,0
0,164996760,0,8168,30,0
1,37158936,0,5098,23,0
0,61917272,0,9693,20,8
0,0,0,18285,30,0
1,65536,0,14801,30,0
1,0,0,14801,29,0
1,0,0,19414,30,0
0,185681160,0,10483,27,0
1,0,0,17880,26,0
0,1310720,0,14801,30,0
0,0,0,2004,24,0
0,0,0,16595,27,0
0,0,0,7264,27,0
1,0,0,19414,26,0
0,0,0,17873,23,1
1,0,0,23960,26,0
1,0,0,14801,30,1
0,0,0,18922,25,0
1,0,0,1685,21,0
1,30919632,0,9512,30,0
1,0,0,11335,25,0
1,0,0,2044,27,0
0,0,0,14801,26,0
1,58878977,0,11336,24,0
0,0,0,14801,31,0
1,0,0,14801,28,0
1,0,0,14801,28,0
1,0,0,11929,25,0
0,217974016,0,5932,19,0
0,0,0,14801,31,0
0,204597624,0,9017,26,0
1,185770544,0,5233,22,0
1,113053496,0,6652,32,0
1,0,0,11312,23,0
0,0,0,14801,30,0
1,94833408,0,9636,26,0
0,5,0,36640,31,0
1,117978203,10,27162,27,0
0,243631648,0,5238,24,0
0,0,0,20772,23,0
0,0,0,14801,27,0
0,1,0,21456,25,0
0,0,1,18754,23,0
1,65537,0,21151,34,0
0,2215437,0,28450,29,0
0,0,0,11098,29,0
1,0,0,1702,25,0
0,0,0,14801,30,0
0,0,0,14801,29,0
0,0,0,16643,28,0
0,0,0,14801,27,0
0,56600752,0,5904,22,0
0,0,0,17613,22,0
1,10770696,0,9516,21,0
0,0,0,18692,21,0
0,0,0,18506,24,0
0,45077945,0,30725,20,0
1,0,0,14801,30,0
0,0,0,19826,31,0
0,116974440,0,6471,24,0
1,0,0,18242,30,0
0,0,0,14801,30,0
0,69644328,0,5932,19,0
0,1,0,14801,30,0
1,109184496,0,8171,31,0
1,0,0,18405,36,0
0,0,0,3345,25,0
1,0,0,14801,28,0
0,0,0,18117,29,0
0,0,0,14801,29,0
1,0,0,245,27,0
1,0,0,19226,31,0
0,0,0,14801,31,0
0,5531272,0,8506,24,0
1,45561472,0,7652,29,0
1,0,0,14801,31,0
1,0,0,23959,24,0
1,13434504,0,8527,23,0
1,0,0,917,28,0
1,0,0,14801,30,0
1,24255568,0,5978,24,0
1,141086224,0,27893,18,0
0,0,0,23503,31,0
0,65540,0,24463,29,0
1,144343984,0,6713,22,0
0,92,1,35022,30,0
0,131073,0,14801,30,0
0,0,0,14801,29,0
0,0,0,14801,31,0
1,0,0,1760,25,0
1,0,0,14801,28,0
0,99731980,0,12372,29,0
1,188241296,0,9533,30,0
0,0,0,14801,30,0
0,118606600,0,2458,24,0
0,155354610,0,20610,21,0
1,210801320,1000,9692,21,0
0,243211948,0,9898,24,0
1,6760,0,6046,24,0
0,0,0,18509,27,0
1,103411224,0,7634,24,0
1,0,0,14801,28,0
1,0,0,1760,27,0
0,83341360,0,4381,26,0
0,0,0,14801,31,0
0,239142192,0,7651,27,0
1,0,0,17421,32,0
0,65536,0,18242,29,0
1,57016384,0,5931,24,0
1,1,0,21830,31,0
1,0,0,2901,27,0
1,178050224,0,8171,30,0
1,80532696,0,6613,21,0
1,0,0,3689,24,0
0,0,0,3689,27,0
0,0,0,11331,29,0
1,241049067,174,27197,21,0
1,131074,0,24463,29,0
0,0,0,19204,25,0
0,0,0,12380,33,0
1,0,0,18012,27,0
1,0,0,17838,27,0
1,1,0,37495,20,0
1,0,0,18506,24,0
0,0,0,938,30,0
0,0,0,16088,29,0
0,0,0,14801,27,0
0,124067528,0,2793,24,0
0,0,0,15357,23,0
0,0,0,12067,22,0
1,0,0,14801,31,0
1,59670728,0,2937,27,0
1,0,0,14801,29,0
1,221425584,0,9692,20,0
1,0,0,2004,25,0
0,0,0,2004,24,0
1,196615,0,24794,29,0
0,225724088,0,8202,23,0
0,0,0,14801,30,0
0,0,0,941,29,0
0,0,0,939,27,0
0,243894104,0,7661,23,0
1,260,0,11273,29,11
0,0,0,12323,26,0
0,48089688,0,2937,25,0
0,0,0,14801,30,0
1,83578391,0,11337,25,0
0,0,0,15752,26,0
0,0,0,14801,30,0
0,65536,2,18718,24,0
1,135440857,0,24641,28,0
0,234121192,0,7636,21,0
1,65537,0,21830,34,0
0,80174873,0,30733,17,0
1,65536,0,18787,29,0
1,122212848,0,10483,26,0
1,142839128,0,5233,24,0
0,0,0,938,29,0
0,0,0,11294,26,0
1,0,0,14801,30,0
1,0,0,10370,29,0
0,0,0,14801,27,0
1,0,0,20302,22,0
0,0,0,16710,28,0
1,0,0,19826,32,0
1,0,0,14796,27,0
0,233012457,0,29513,25,0
0,152655225,0,31341,23,0
0,0,0,941,30,0
1,0,0,22028,26,0
0,0,0,19874,32,0
1,160920512,0,7170,22,0
1,63956224,0,8110,24,0
0,0,0,248,25,0
0,150873352,0,5064,25,0
0,222437551,0,27424,22,0
1,0,0,18722,28,0
1,191428408,0,2280,27,0
0,230514376,0,2279,26,0
1,107105088,0,4785,29,0
0,0,0,19415,25,0
1,68473844,0,31352,19,0
1,0,0,11660,23,0
0,0,0,916,27,0
1,65536,0,18117,29,0
1,0,0,14796,27,0
0,0,0,17806,27,0
0,0,0,1735,27,0
1,0,1,16991,26,0
0,0,0,15750,27,0
1,100859152,0,8526,22,0
1,196610,0,24463,27,0
1,50172649,0,2116,28,0
0,0,0,10975,26,0
0,0,0,21460,32,0
0,137010768,0,5900,24,0
1,0,0,12381,27,0
0,60128792,0,11357,23,0
1,65536,0,21514,28,0
1,0,0,17251,31,0
1,0,0,22164,25,0
1,0,0,14796,27,0
0,0,0,14796,27,0
0,0,0,11285,27,0
1,0,0,17394,25,0
1,0,0,14796,28,0
1,51538286,0,9524,24,0
1,212040676,0,30733,17,0
0,34527820,8,33771,26,0
1,3,0,36266,35,0
0,50049648,0,30033,23,0
1,190348482,97,33773,32,0
0,0,0,19263,29,0
1,0,0,14796,30,0
0,0,0,14796,28,0
1,7105304,0,2622,25,0
1,0,0,17399,26,0
1,0,0,18117,28,0
1,0,0,37186,18,0
1,0,0,18836,29,0
0,151540436,0,7239,27,0
0,65536,448,10758,26,17
0,0,0,14796,29,0
0,0,0,14796,30,0
0,173454744,0,2496,25,0
1,152252169,0,27196,25,0
0,0,0,14796,29,0
1,0,0,14796,28,0
1,0,0,19414,30,0
0,0,0,361,27,0
0,0,0,248,25,0
1,74,0,11281,30,5
0,0,0,14796,30,0
0,47903255,33,28414,27,0
0,65539,1,18115,31,0
0,81040078,3,34534,24,0
0,0,0,14796,27,0
0,0,0,914,28,0
0,0,0,14796,28,0
0,29542056,0,6047,28,0
0,0,0,18117,32,0
0,8689464,0,6639,25,0
0,8,0,35787,29,0
0,100892040,0,6540,23,0
1,0,0,1701,27,0
0,181952823,0,31342,21,0
0,0,0,9839,29,1
0,229926202,94,34530,24,0
1,201347443,0,12045,27,0
0,0,0,35216,27,0
0,182185126,0,29039,23,0
0,100636760,0,7652,25,0
0,0,0,18002,35,0
1,0,0,14796,30,0
1,141438136,0,29312,23,0
0,1,0,17873,26,0
0,0,0,14796,29,0
0,0,0,23503,29,0
1,218195655,0,25935,28,0
1,0,0,14796,30,0
1,0,0,12048,30,0
1,0,0,14796,30,0
1,40546824,0,7637,20,0
0,0,0,14796,28,0
1,52128047,0,10211,26,0
0,0,1,17880,27,0
0,0,0,22028,25,0
1,0,0,14796,27,0
0,0,0,18759,26,0
0,49821697,0,29509,25,0
0,0,0,248,27,0
1,0,0,14796,31,0
1,242228664,0,5932,23,0
0,0,0,14796,30,0
1,202384233,82,11533,24,0
0,80883264,0,6448,20,0
0,0,0,14796,32,0
1,0,0,19276,31,0
1,1,0,19875,27,0
0,57007792,0,11358,24,0
0,0,0,14796,27,0
1,1,0,21151,30,0
1,103245860,0,11533,22,0
1,0,0,37133,30,0
0,65536,0,17613,26,0
0,133156000,0,5316,24,0
1,157338848,0,6018,25,0
0,0,0,1700,25,0
1,0,0,16991,24,0
0,0,0,14795,30,0
0,0,0,15773,30,0
0,81351352,0,5020,26,0
1,0,0,11312,29,0
1,0,0,14795,30,0
0,18849896,0,2276,25,0
0,217727592,0,7637,22,0
1,0,0,23143,31,0
1,62929344,0,9024,22,0
0,196610,0,15749,29,0
1,236700344,0,5011,28,0
1,0,0,249,23,0
0,157105614,0,31242,21,0
0,0,0,941,31,0
0,0,0,14795,28,0
1,65536,0,16089,30,0
1,3316104,0,6046,28,0
1,0,0,868,32,0
0,0,0,19874,31,0
0,0,0,18002,34,0
1,70067340,0,5724,27,0
1,0,0,20303,25,0
1,0,0,21456,28,0
0,0,0,10126,30,0
1,0,0,14795,29,0
1,56100792,0,7636,25,0
1,0,0,14795,31,0
1,56976227,0,30029,21,0
0,0,0,17838,33,0
0,0,0,1702,28,0
0,0,0,21220,27,0
0,0,0,11335,30,0
1,0,0,14795,30,0
1,0,0,11305,26,0
1,161781248,0,5904,19,0
1,0,0,22164,25,0
1,65536,0,17161,27,0
0,188446613,0,28448,28,0
0,79602583,0,29999,20,0
0,0,0,14795,29,0
0,0,0,11659,29,0
0,0,0,22154,23,0
0,183581552,0,6018,24,0
1,0,0,14795,30,0
1,94101422,476,30725,19,0
1,0,0,246,25,0
1,22219606,1,34696,20,0
0,65536,0,18124,28,0
0,0,0,14795,30,0
0,0,0,14795,30,0
1,0,0,7291,28,0
0,0,0,3136,23,0
0,0,3,21222,27,0
1,65539,0,23262,31,0
0,0,0,14795,29,0
0,0,0,14795,29,0
1,0,0,14795,28,0
1,0,0,23959,24,0
1,0,0,14795,31,0
0,65536,0,16642,24,0
1,0,0,14795,30,0
0,0,0,3689,24,0
0,189742650,0,31347,21,0
1,0,0,14795,28,0
1,0,0,14795,31,0
0,187702290,0,30709,21,0
1,4,1,35287,29,0
0,1,0,37205,22,0
1,0,0,16993,30,0
0,0,0,20772,26,0
1,16770202,0,30684,18,0
0,0,0,14795,30,0
1,0,0,14795,29,0
0,56284546,0,12046,25,0
1,1,0,35198,27,0
0,199302584,0,2276,26,0
0,0,0,16316,24,0
1,0,0,940,31,0
0,0,0,18784,31,0
0,0,0,15754,27,0
1,0,0,1700,25,0
1,0,0,14795,31,0
1,0,0,7291,29,0
1,18195600,0,3633,19,0
0,0,0,14794,22,0
0,0,1,1137,24,0
1,21704744,0,8032,24,0
0,88585377,8,12677,29,0
1,78415400,0,5891,27,0
0,0,0,245,28,0
1,0,0,14794,23,0
1,0,0,17394,26,0
0,1,0,19206,32,0
1,44489368,0,5051,29,0
0,0,0,18243,27,0
1,0,0,35210,28,0
0,0,0,14794,26,0
0,0,0,12067,26,0
0,0,0,14794,25,0
1,0,0,10974,28,0
0,0,0,18690,22,0
0,65536,0,12047,25,0
0,154208517,0,30350,19,0
0,0,0,21056,30,0
1,0,0,11029,30,0
1,72453832,0,2277,27,0
0,212660285,0,31218,28,0
1,0,0,16982,22,0
1,0,0,14794,24,0
1,72779862,0,9508,23,0
1,524291,0,24794,30,0
1,23327896,0,5978,23,0
1,222546320,0,5949,24,0
0,103315784,0,6017,21,0
1,0,0,14794,27,0
1,236012432,0,8032,18,0
0,225089200,0,2496,23,0
1,0,0,14794,24,0
1,0,0,1735,24,0
1,1,0,14794,23,0
0,147630152,0,8178,25,0
1,65536,0,16982,25,0
1,64283032,0,9910,28,0
1,213848200,0,8170,30,0
1,235967845,0,31426,24,0
0,0,0,14794,22,0
0,200612736,0,32950,25,0
0,0,0,3689,26,0
1,0,0,14794,20,0
0,139314274,0,7306,21,0
0,94689904,0,9914,26,0
0,0,0,14794,24,0
1,0,0,14794,21,0
0,0,0,14794,27,0
0,0,0,14794,25,0
1,0,0,14794,24,0
1,65536,0,14794,23,0
0,131073,0,17250,29,0
1,120606467,220,29931,27,0
0,122037788,0,30063,24,0
0,1,0,5673,27,0
0,0,0,23503,31,0
1,223208,336,9637,29,0
1,65539,0,20319,28,0
0,115102901,0,29026,24,0
1,64175412,272,9509,23,0
1,0,0,11928,24,0
0,0,0,14793,22,0
1,54099466,0,29023,26,0
0,147384539,0,30733,20,0
1,888304,0,7652,24,0
1,224387696,0,6656,24,0
0,40521704,0,2499,28,0
1,93065968,0,4832,28,0
1,17,0,36725,31,0
1,0,0,231,28,0
0,0,0,14793,27,0
0,57001278,0,24829,25,0
1,69854536,0,8171,30,0
1,32005560,0,6464,24,0
1,0,0,19414,26,0
0,0,0,14793,26,0
0,0,0,14793,27,0
1,5897040,0,29728,27,0
0,0,1,22028,25,0
0,0,0,11312,28,0
1,110286800,0,9912,31,0
0,70594288,0,10437,22,0
1,0,0,936,30,0
1,209739424,0,7170,24,0
1,0,0,14793,21,0
1,0,0,14793,27,0
1,0,0,19875,24,0
1,5740904,0,5012,29,0
0,0,0,1702,28,0
1,185517054,21,27206,20,0
0,0,0,14793,25,0
0,103232278,0,28484,28,0
0,0,0,14793,25,0
1,0,0,20770,26,0
0,34513776,0,6713,26,0
1,136607168,0,11236,26,0
0,0,0,1702,28,0
1,176230811,0,26502,21,0
0,131072,0,14793,25,0
0,199257144,0,2816,23,0
1,0,0,14793,26,0
1,0,0,14793,25,0
1,0,0,14793,23,0
1,206394621,5,27204,22,0
0,0,0,1685,24,0
1,119141256,0,9693,25,0
1,154481619,0,30063,20,0
1,173854400,0,2937,26,0
0,177288845,0,29727,25,0
0,1,0,35190,24,0
1,0,0,914,29,0
1,0,0,11310,27,0
1,236159880,0,30056,23,0
1,211906792,0,6047,27,0
0,0,0,11658,29,0
1,160256984,0,1666,24,0
1,15158744,0,9534,27,0
0,0,0,14793,21,0
0,0,0,12066,25,0
1,0,0,1706,25,0
0,109370640,0,9534,28,0
0,13961065,0,1446,24,0
0,0,0,14793,27,0
1,216099938,0,29721,25,0
0,82431934,0,31199,24,0
1,95699076,1,31726,23,0
0,0,0,18836,24,0
1,0,0,20319,27,0
1,0,0,14793,26,0
0,0,0,21056,30,0
0,118820104,0,8089,29,0
1,65536,0,14793,25,0
1,90455959,9,29812,26,0
1,0,0,14793,21,0
1,0,6,18725,25,0
1,202203096,0,9814,26,0
